baseMean	log2FoldChange	lfcSE	pvalue	padj
gene-YAL047C	71.0010673234509	0.127381121469047	0.470332190782406	0.762581683837553	0.818442355864644
gene-YAL043C	415.565904991972	0.108335164843999	0.380477295384492	0.762339379057383	0.818442355864644
gene-YJL203W	127.155956222073	0.121370134413514	0.442415320969888	0.762604569348209	0.818442355864644
gene-YKL134C	49.3780663655353	0.143360442958791	0.554615505683269	0.762233067352063	0.818442355864644
gene-YML131W	1883.44065363182	-0.11324363649472	0.412312890687558	0.762423323093449	0.818442355864644
gene-YOL030W	1587.98747419931	0.104455041348809	0.366887497871842	0.763586549730333	0.819346255686117
gene-YML095C	115.433150074311	-0.119516096980511	0.453933368286027	0.765191195808476	0.820917837333046
gene-YDR347W	286.092035987143	0.135464139142252	0.518375910212517	0.765861287717115	0.821411963324922
gene-YGL040C	475.525382351496	-0.104885786280929	0.385660383716741	0.765931980811419	0.821411963324922
gene-YFR021W	106.895039160365	0.118515250093311	0.436750318158561	0.766534332188938	0.821907606002879
gene-YOR239W	467.997106316428	-0.107225193524244	0.398703841699509	0.766952072057124	0.822205156056119
gene-YPR139C	141.016033543529	0.124397874590086	0.470077538902127	0.767715479313575	0.822873099673764
gene-YJL210W	274.846439700231	-0.111534576582352	0.423814715350207	0.768920158822283	0.824013688754349
gene-YOL024W	6.53979387771512	-0.14399704383042	0.809828644107934	0.769216768527384	0.824166009826003
gene-YPL180W	343.446972869187	-0.108251194098274	0.408936865935478	0.769343437110304	0.824166009826003
gene-YLR314C	624.307806073377	0.123654520345404	0.470642460485869	0.77013927229629	0.824867839509161
gene-YLL051C	296.291573295595	0.114729873185939	0.431034931364104	0.770968529015836	0.82560520285294
gene-YPR133W-A	227.819958785184	0.114858519176815	0.430621963944125	0.771404334113076	0.82592103924488
gene-YDR504C	23.4749759894743	0.146547832385894	0.658072839013148	0.772352488683781	0.826785218395656
gene-YER180C-A	41.9033023475544	0.134087060806165	0.542785904187535	0.772603155664201	0.826902574234978
gene-YHR012W	298.991461430145	-0.102611935600559	0.389859226010835	0.773086048070849	0.827268388362728
gene-YGR012W	222.722740756009	-0.104277815483949	0.398571643874453	0.773528267600984	0.827439560836447
gene-YOR211C	186.973347780936	-0.106674678130974	0.408763174057003	0.773420197424561	0.827439560836447
gene-YBR003W	73.5742073348712	-0.125990326686829	0.512330335598543	0.774292602120997	0.828079809391028
gene-YML065W	231.014038921241	0.108071658354356	0.405804310374969	0.774409277654956	0.828079809391028
gene-YIR032C	50.1568126103998	-0.12775446620716	0.528159158788327	0.774613116312553	0.828146736130653
gene-YOL004W	522.15677499567	0.0992590984173543	0.371144236050153	0.776862230727376	0.830399864859545
gene-YHR002W	138.678569112196	-0.107120805278247	0.421567689401627	0.777525899438773	0.830957774044755
gene-YKR021W	260.567899218538	0.113564989647558	0.443125919452986	0.778456254761004	0.831800441345684
gene-YKR032W	1.70253289285501	-0.0670843055893388	0.960101785361513	0.779122673834756	0.832360830301235
gene-YPL161C	68.8235443353428	0.130440294373484	0.541706812050575	0.77933186647018	0.832432634927066
gene-YGL221C	667.577285954761	-0.0938152030920831	0.365627565222101	0.779715029020714	0.832690203123578
gene-YPR121W	24.465454075261	0.139062059652851	0.607393046014543	0.780121662829261	0.832972738875972
gene-YOR381W	99.8565116226413	-0.114157754791196	0.469442082661242	0.78082240786181	0.833569151000326
gene-YER060W	66.6558870769271	0.124132345467648	0.514124186252367	0.781723780151046	0.834379487170141
gene-YMR016C	393.455287294171	-0.108593564014716	0.441013796513783	0.782049006297964	0.834574685825439
gene-YGR021W	122.717592542273	0.122873426176664	0.507285078565306	0.782394074204744	0.8347909839968
gene-YGR099W	130.683683063671	-0.112731606807822	0.467315420568832	0.782880034080865	0.835114675971326
gene-YHL016C	101.938109828059	0.114366971613604	0.458446345957366	0.782982325399007	0.835114675971326
gene-YGR059W	20.1116708818748	-0.135171509615507	0.644949651054183	0.783231719852839	0.835228732902364
gene-YML012W	706.183347432684	-0.101431939383053	0.409621957764663	0.783698527573018	0.835470113456367
gene-YNCP0021W	3.98086959846843	-0.123046930402658	0.89364361722397	0.783743070784584	0.835470113456367
gene-YNL219C	256.791295008825	-0.0984294344357793	0.394302382174159	0.784175731204681	0.835736231946424
gene-YNL137C	272.376036586074	-0.111796745023495	0.466363287091677	0.784277801154567	0.835736231946424
gene-YLL007C	49.8808604595206	-0.121756343036532	0.523489174281942	0.784853822118074	0.836198066341681
gene-YCL001W-A	12.7340457509249	-0.13590895251077	0.746178729367899	0.785279971644416	0.836500086073985
gene-YHR033W	728.810988449261	0.100031309953592	0.408732599775762	0.785566064334452	0.836652831097709
gene-YDR292C	360.281103841893	0.105298029302038	0.419737404830675	0.786414167493352	0.837403970943248
gene-YPR040W	385.435310802131	0.0972397098493004	0.387030500116199	0.788868111186031	0.839864488084928
gene-YLR453C	37.2787995945458	-0.123020867033178	0.556850802035375	0.789936050862199	0.840848777451901
gene-YBR011C	2773.588503803	-0.0960915323377034	0.38631722809053	0.790216845059395	0.840994983224402
gene-YGL091C	342.256461646784	-0.0926897745886624	0.382854805720017	0.791019233383273	0.841574415754244
gene-YMR044W	461.865570763422	0.100414745709506	0.406594895080962	0.791048372031663	0.841574415754244
gene-YKR084C	338.486178291485	-0.0930406933857374	0.385460501551229	0.791407257722421	0.841803474605688
gene-YDR079W	164.728338707063	-0.100830815683267	0.428713752539361	0.79227793779779	0.842304786096929
gene-YLR036C	56.3029331789703	0.117837929859945	0.513514715160322	0.792309550626738	0.842304786096929
gene-YOR030W	272.515014383075	-0.109392883600788	0.478295034301901	0.792122603729418	0.842304786096929
gene-YNCJ0030W	17.4149008895178	-0.128365141759665	0.657962142699313	0.796502772671619	0.846470866329418
gene-YMR125W	387.81706784902	0.0921726668524639	0.379954298689223	0.796517102087566	0.846470866329418
gene-YKL207W	426.236281572176	-0.0946150493959841	0.404558367399384	0.796664546487949	0.846474127593122
gene-YJL055W	431.787975158455	-0.0930394695319065	0.400938828965775	0.798025140441239	0.847766152999997
gene-YMR045C	26.7654916699286	-0.0663131358026314	0.982254180147208	0.798485342074633	0.848101369670937
gene-YNL146C-A	2.32262828830902	-0.0933495922949908	0.936673427721165	0.798934719056436	0.848424969720682
gene-YPR061C	363.269922058185	-0.105025505136895	0.477718118351239	0.800883072827408	0.850339995651412
gene-YDR393W	131.949168038042	-0.0954016179118531	0.423211866410813	0.801893555827838	0.851258721314252
gene-YNL128W	19.0419299857464	0.126813316934502	0.644558049787134	0.8021194384796	0.851344364193681
gene-YBL035C	48.4693415616448	-0.118866431414546	0.59926105978819	0.802787021573632	0.851744536280529
gene-YNL146W	9.93924520625089	-0.12793226102442	0.761382542422183	0.802696423745683	0.851744536280529
gene-YNCH0014W	7.97578504859864	-0.124903623980121	0.798806032931661	0.803080554379484	0.85190180754965
gene-YDR338C	231.60069261844	-0.0926813885920758	0.415491106591152	0.803837478629218	0.852550495152515
gene-YJL035C	80.3383053276289	0.105736836724053	0.475409816914967	0.805054757820734	0.853687112516362
gene-YDR434W	256.059837431686	-0.0889532209097117	0.398712241968549	0.80587111365953	0.85424377859082
gene-YER076C	50.4441013637886	-0.106970044591748	0.509300978810626	0.805726149125204	0.85424377859082
gene-YER047C	257.875573679108	0.0976411479237257	0.433279978813527	0.806125494192314	0.854358961035709
gene-YFL056C	1.81823281461755	-0.0936628154360856	0.940423163330566	0.807677900570548	0.855614650671729
gene-YJL084C	492.988474422683	0.0965248496541206	0.433831506071887	0.807748096787996	0.855614650671729
gene-YPR058W	174.570376522909	0.0963240511484809	0.42883013626177	0.807642902067847	0.855614650671729
gene-YKL039W	468.846339011698	-0.08326812461874	0.374126278847569	0.808030737027256	0.855759431212211
gene-YDR483W	2180.61997176617	0.086932049310153	0.383772595416846	0.808393407901704	0.855988902027757
gene-YBR184W	15.3770749705111	0.124889401511208	0.677043201821567	0.808633471947179	0.856088487906521
gene-YBR251W	157.192106345626	0.096278824523675	0.433596265237903	0.808855428085767	0.856168870710752
gene-YGL167C	518.378371307321	-0.0991011736200827	0.468070941467324	0.809351238042036	0.856384462847944
gene-Q0045	3.37060435743244	-0.0910242727329305	0.922341684393566	0.809299118605148	0.856384462847944
gene-YNL272C	108.063101630581	-0.0996123515446064	0.474458018157511	0.810153343714718	0.857078501299061
gene-YNL222W	58.6092765030917	0.107443988143679	0.509287561963284	0.810456856705567	0.857244912658261
gene-YBR102C	160.263769353629	-0.0886017571253501	0.411235151111228	0.81116509177579	0.857811203754168
gene-YBR122C	332.033924186385	-0.0980019400647441	0.473381589107137	0.811284858403012	0.857811203754168
gene-YGR224W	25.8051129395841	-0.113460605845572	0.600337009605639	0.811755558486707	0.858154136207639
gene-YOR103C	215.346269340198	0.092196315503998	0.417850048950434	0.812211759950922	0.858481620442086
gene-YLR091W	56.6893459994495	-0.101718484977909	0.498934858107732	0.812632136716881	0.858616366475234
gene-YLR245C	69.6277554144701	0.100541224768714	0.472667696626624	0.812629074315824	0.858616366475234
gene-YFR027W	11.3768445490327	-0.118915497812824	0.743948949982109	0.814348618643586	0.860274946145467
gene-YDR390C	360.827879762329	-0.0827334212894693	0.388645572631457	0.814557032815697	0.86034009789199
gene-YGL063W	22.2581059832042	0.120237188762245	0.64729350979665	0.814895616657378	0.860542687403135
gene-YNCI0006W	2.37320132524983	-0.0845761655768404	0.94862813687734	0.815416767571529	0.860937962951895
gene-YDR515W	107.160699615541	-0.093030189477552	0.457841313987645	0.816882687825086	0.862330428289247
gene-YFR007W	76.9471642523216	0.0981966933871384	0.47206290740032	0.817778064636842	0.86312021475532
gene-YKL098W	236.881648626576	0.0886466810306075	0.415229221059478	0.818491073901137	0.863604398215819
gene-YMR254C	15.7705329770705	-0.115800836519475	0.677320196763873	0.818531407280455	0.863604398215819
gene-YPR119W	63.5927700750511	-0.0993241504074644	0.503893534593461	0.819213471771324	0.864168511154241
gene-YBL074C	96.0395942605473	0.102878306898148	0.518602276806796	0.819658919241782	0.86432738192708
gene-YNL269W	10.6995960781413	0.114658510313182	0.784070689880732	0.819624837676354	0.86432738192708
gene-YGL136C	315.491302683114	0.0818478110575122	0.381698848613811	0.819963982351938	0.864493585421581
gene-YGL090W	173.443588914309	-0.0850340988184769	0.419348028434884	0.82080244401775	0.865221993756934
gene-YDL171C	889.62065744236	-0.0893597084824169	0.450755911828739	0.821007744910809	0.865282834515922
gene-YDR242W	173.342848211266	-0.0828743580198189	0.406709840709389	0.821639942628986	0.865793490947833
gene-YBR033W	114.747936812997	0.0991953011426791	0.494405609397632	0.821849381676983	0.865858566895266
gene-YHR166C	117.451423241357	0.0895785103192753	0.434616096969488	0.823022009206051	0.86679083713958
gene-YJL041W	428.458051837863	-0.0781959445008353	0.385130878719778	0.823029948892383	0.86679083713958
gene-YGL263W	150.687615150359	0.0861886590889679	0.418680923752825	0.8238850140527	0.867535531140621
gene-YPR021C	66.819748469155	0.0972333340850762	0.490844953039562	0.824674691078046	0.868211117577767
gene-YNL249C	109.978267395274	0.0903376979673983	0.45071910094324	0.825665706596138	0.868982790163736
gene-YOR217W	223.457429875642	0.0820558025768934	0.398734799088731	0.825704097561346	0.868982790163736
gene-YEL038W	176.208461729653	-0.0845425016360899	0.432544241763117	0.82632044261606	0.86947536881873
gene-YMR197C	335.200043126007	-0.076797531899962	0.387983191159093	0.827386641107804	0.870441032983143
gene-YJR086W	24.253122361112	0.107824576904945	0.615125642282859	0.828440493561142	0.871374191862571
gene-YPR199C	456.37862212231	0.0786114788151984	0.384864686296319	0.828570888561118	0.871374191862571
gene-YDL134C	859.808468389863	-0.0792086579650988	0.39802729904254	0.829346043026197	0.872032971711369
gene-YLR141W	61.6640320703349	-0.0908378520760693	0.488796652949891	0.82994462322866	0.872505885958335
gene-YBR165W	293.72282572786	0.0834034478074633	0.421813301554617	0.831177420468012	0.873645252098235
gene-YER174C	132.416063051365	0.0857344317794873	0.439128209499353	0.831407991419099	0.873730964991966
gene-YDL047W	902.691027138241	0.0732280775108849	0.364388351292677	0.83285425476	0.875093995637613
gene-YMR213W	320.70218440066	-0.0782684439798023	0.41559891835867	0.833311212845917	0.875417244385525
gene-YDR244W	325.522251215481	-0.0752771599852665	0.404188650329622	0.836220242364249	0.87800029386706
gene-YDR409W	256.276780030808	0.0803263425349195	0.417545463990524	0.835952872254626	0.87800029386706
gene-YHR005C	40.2175993731243	0.0957359878192234	0.535095287057556	0.836369033131081	0.87800029386706
gene-YPR072W	395.560196498191	-0.0765026063299035	0.411613135487105	0.836120277960849	0.87800029386706
gene-YDR218C	15.4014977339776	-0.101347435071517	0.725341413186492	0.839177782862903	0.880791145887075
gene-YDR375C	111.883317585277	0.0933512553571749	0.535048187877384	0.84041440125535	0.881931203608398
gene-YBR258C	37.8724055679572	0.0943939772952035	0.546153838187602	0.840946541933984	0.882019562895289
gene-YGR215W	192.35077650687	0.0842695232333184	0.460176142803097	0.840885053795306	0.882019562895289
gene-YNL072W	65.3199418042461	0.0888208108019427	0.499545692172952	0.840949915842515	0.882019562895289
gene-YDR268W	53.0864172626558	-0.098143412084112	0.652344085054239	0.841285974940023	0.8822142141072
gene-YDR317W	40.4851908596589	0.0976399947705584	0.584436917390224	0.841682114572343	0.882471787864386
gene-YDR174W	843.032200412638	-0.0663198005808127	0.364447809662934	0.842233909483947	0.882892438995956
gene-YHR213W-B	2.7482707510273	-0.0824879886753053	0.913061473830176	0.843942359257998	0.884525214932006
gene-YBL006C	299.115655709034	-0.0680831069681482	0.385516723042151	0.845736563841948	0.885772324724069
gene-YDL102W	75.57727900068	0.0870045338713036	0.504274020227305	0.845356178082466	0.885772324724069
gene-YGR109W-B	37.5309968806042	-0.088696227257017	0.544343630959438	0.845593543981411	0.885772324724069
gene-YLR447C	1548.28689666777	0.0673940781815243	0.369423512868303	0.845709350020198	0.885772324724069
gene-YPR133C	901.902808329667	0.0673045946082814	0.36205019313833	0.846101829320859	0.885996611057009
gene-YDR336W	106.174256177707	0.0783305523671372	0.438578967482834	0.846283688866079	0.886028797825325
gene-YOL112W	109.244994518587	0.0774372694851727	0.440333628962134	0.848439113774698	0.888126856643644
gene-YFR031C	132.798894301122	-0.0737972363879821	0.434806566908979	0.848666239254612	0.88820602655298
gene-YGR039W	6.73559425769063	-0.0946256149260416	0.799659677576746	0.849023988330843	0.888421853218585
gene-YLR360W	149.757194446457	0.0732892592817633	0.418680209046452	0.85039010729122	0.889692576561104
gene-YHL040C	505.963964132754	-0.0792989194783085	0.498465195023237	0.850839444393111	0.890003864848673
gene-YDR066C	76.3749024788303	-0.0773798602206608	0.471575950928406	0.85113652792571	0.890092475353446
gene-YGR222W	106.090369725846	-0.0854110585876137	0.557013802047146	0.851379601190879	0.890092475353446
gene-YHL018W	7.49104898216848	0.0956269195957563	0.782480349366648	0.851277855932165	0.890092475353446
gene-YPR073C	276.713829312056	-0.0749171399138346	0.460849108941099	0.852199335842954	0.890790641120919
gene-YDR488C	10.2489395740713	0.0941570106725669	0.784845928002919	0.853037388225329	0.891507701811962
gene-YKR053C	100.393758549563	-0.0727351499071949	0.445041048267251	0.853218213344158	0.891537762401853
gene-YCL021W-A	3.70045447878485	-0.0824114911598603	0.871272716158699	0.854923939813	0.892917924412195
gene-YDR092W	402.493706486496	0.0667185330059106	0.386228065982042	0.854995945360748	0.892917924412195
gene-YLR331C	2.09637186375716	0.0721518092859852	0.925143295785655	0.854910361227325	0.892917924412195
gene-YCL054W-A	2.15032114692109	-0.0669012793580766	0.931329892339029	0.856638755844149	0.894383752404082
gene-YGR057C	327.582306207502	-0.0676926062950177	0.417514975362509	0.856704614276193	0.894383752404082
gene-YOL062C	462.595325297812	0.0695979108293872	0.420415861852914	0.858196391483065	0.895781634905681
gene-YPL115C	172.675472612141	0.0677121126038158	0.40849063012153	0.859042031653969	0.896504704803706
gene-YHL008C	23.2734778706584	-0.085217153038626	0.613991130553153	0.860076633918864	0.897424684937942
gene-YKL092C	56.8527498065742	-0.0783037911743336	0.534481907055082	0.861687087031363	0.89894508741368
gene-YGR144W	15.5126824726703	0.0907915920827602	0.677534197438295	0.862267970055321	0.899071155688128
gene-YKL183C-A	2.8778062109091	0.0766803528302201	0.903917492418264	0.862253036863495	0.899071155688128
gene-YLR381W	42.2423904438648	0.0803479214026465	0.528099990935844	0.861977958329474	0.899071155688128
gene-YGL075C	23.6431043916366	0.0887118588645252	0.640148167848816	0.86270070280487	0.899362414748391
gene-YGL051W	8.24118873529814	-0.0821611428054887	0.799872973385194	0.863015275744606	0.899370522874267
gene-YNR041C	64.0462542648081	0.078480866136483	0.512097595816612	0.862920491757697	0.899370522874267
gene-YKL173W	372.423918648269	0.066316236342919	0.415403007061243	0.863334851970664	0.899543671068776
gene-YDL107W	67.4535582614693	0.075350873530778	0.495609065582118	0.864837551703841	0.90092267449699
gene-YDL105W	22.867112949284	-0.0831647655194256	0.643075137766838	0.865119334371151	0.90092267449699
gene-YMR299C	207.414023442525	-0.0623195964788586	0.408315592594377	0.865031807569633	0.90092267449699
gene-YNCM0032C	7.17106687482692	-0.0831423930999372	0.79181062139664	0.865661126317771	0.901326795169791
gene-YHR073W	394.757815974859	-0.0578960670864326	0.377647632638297	0.866093820487267	0.90161719984319
gene-YKR007W	165.139081381139	0.0686882861798386	0.443666645907157	0.866405492937757	0.901621477652479
gene-YNCO0007W	1.68418307324065	-0.0635484813059194	0.941621858273108	0.866316622613738	0.901621477652479
gene-YGL258W	8.65607332186894	-0.0833503947173633	0.772103127559336	0.867141767328382	0.902114124393816
gene-YIL054W	4.18650013286195	-0.0769991854105289	0.858263555772385	0.867186628873195	0.902114124393816
gene-YMR200W	520.94387770436	-0.0605377061526326	0.404724536711804	0.867555510994603	0.902337761391051
gene-YOR010C	94.678178262986	0.074585995782799	0.505832573372237	0.86773050606171	0.902359694402236
gene-YGL100W	486.703483264103	0.0585012830059652	0.37025005106215	0.868364230983331	0.902710211055005
gene-YJR102C	91.7928531230716	0.0709352653282064	0.471806941671694	0.868375505773534	0.902710211055005
gene-YNL042W	196.701008365882	-0.0683318657814455	0.477437450050412	0.868713882382814	0.902901877754023
gene-YGL140C	373.040260150337	-0.0567319343428638	0.379261425379128	0.869072876365501	0.903114901476592
gene-YBL085W	174.884676147657	0.063328776677035	0.413905607749159	0.869785593765615	0.903535247386216
gene-YIR015W	96.9202409454985	-0.0653612795180295	0.455921480450058	0.86965295987767	0.903535247386216
gene-YLR329W	16.2596553915447	0.0855591012982803	0.687556145879088	0.871384345397623	0.905035680614041
gene-YDR137W	165.986737931036	-0.0597264672661039	0.418215528498668	0.872888623474115	0.906437477759252
gene-YBR228W	145.357429118385	-0.0589491530555225	0.416129869496591	0.87399060745027	0.907421096419503
gene-YKR051W	113.494983198547	-0.0612437599791033	0.440943070188543	0.874873787470159	0.908016465912116
gene-YNL116W	332.781304988771	-0.0606821330982786	0.437977972468553	0.874723263213885	0.908016465912116
gene-YJR014W	843.551921247122	0.0560069742780147	0.373137798605389	0.87506606257651	0.908055278740899
gene-YOL063C	137.610036981483	-0.0603365179769954	0.432901989537948	0.875269158494289	0.908105304592465
gene-YOR251C	687.243809675017	-0.0519256269701789	0.366459012488279	0.875456569610963	0.908139042397218
gene-YHR015W	13.3637609872544	-0.0755465271058718	0.756171517804599	0.876142886572904	0.90869020767326
gene-YER011W	4.61817677826481	-0.0696736783888676	0.853913995798525	0.877472810515401	0.909908575884648
gene-YKL022C	376.930827537462	-0.0551058848354493	0.399690241149486	0.877649023005139	0.90993036638004
gene-YHR175W-A	16.1817931442828	0.0796264177745001	0.663423355131851	0.878169293977294	0.910308799609066
gene-YNL284C-B	2.64868243792799	-0.0636737260868427	0.910126068309011	0.879129122245898	0.911142662847392
gene-YGR240C	2833.47733380226	-0.0528562887163079	0.380330201449032	0.879764977470548	0.911440439229122
gene-YMR061W	665.805783561581	0.0548390574363766	0.379697495214638	0.879645110078905	0.911440439229122
gene-YOR009W	45.555969659311	-0.0689277131822163	0.562696486183761	0.879882805054892	0.911440439229122
gene-YOR196C	577.397973871136	-0.0519578274703401	0.382363526332107	0.880362569146548	0.911776319184987
gene-YNL281W	487.421419217358	0.054450387606751	0.379870629377051	0.880842453894816	0.912112205437179
gene-YDL240W	47.9296780792053	-0.0652669412341369	0.518790681084065	0.881229908564948	0.91235227863611
gene-YER048W-A	242.91176395449	0.0548909965136108	0.391834681321227	0.88196084213895	0.912947813817208
gene-YDR307W	67.5698882222846	0.0644299420508517	0.481859647798935	0.882543464863854	0.913389644218319
gene-YOL027C	851.652475199931	-0.0493538092672321	0.372989269655226	0.883707579913244	0.914433028773623
gene-YIR018W	126.737568488689	-0.0563895210572129	0.440698344661887	0.88411604705025	0.914532883531336
gene-YOR005C	301.2032079406	-0.0549029499236094	0.42552798182558	0.884043658525029	0.914532883531336
gene-YBL009W	110.038463458984	0.0646596090445895	0.503240455462827	0.885831777791031	0.91598442913383
gene-YHR124W	55.6939339066574	-0.0640898587056316	0.545238317214365	0.885721935071064	0.91598442913383
gene-YOR213C	177.691285234616	0.0549264579279305	0.40923955653472	0.886101133838226	0.916014896984788
gene-YNCO0028W	25.8194564739225	-0.0688228417155475	0.631064248143568	0.886173715793573	0.916014896984788
gene-YBR237W	337.960151202402	-0.051477267234394	0.40398281033901	0.886479819911898	0.916169783913883
gene-YDL218W	17.1181134365125	-0.0715914754417858	0.692048907031553	0.88676664086798	0.916304690766473
gene-YJR088C	327.066629053504	0.0533782252386163	0.397247847556532	0.887207457619917	0.916598647405388
gene-YGL194C	50.2506585328737	0.0665032123174232	0.541148807025011	0.887717085512809	0.916944325430673
gene-YJR012C	81.1797753548947	0.0598227878689197	0.466769579921021	0.887854841458286	0.916944325430673
gene-YPR170W-B	735.818264645816	0.0501410411148868	0.371472026793563	0.888022367702909	0.916955819274772
gene-YBL038W	390.180397816533	-0.0514525462631809	0.413480148836183	0.888610598151331	0.917344429423442
gene-YJR068W	316.975786836814	-0.0538550627374081	0.412644558967811	0.888711642354623	0.917344429423442
gene-YMR059W	73.3793305891572	-0.0564933709965752	0.476164837482903	0.89068454680105	0.919200054284337
gene-YOR034C	146.887154436113	0.0566543475719883	0.449159634565372	0.890822907802081	0.919200054284337
gene-YGL183C	2.66589422227036	0.0504171692688059	0.93435436609121	0.891061046951924	0.919283990547093
gene-YBR240C	34.8464668059913	0.0657257822153879	0.570896323185449	0.891273378519035	0.919341276962896
gene-YOR118W	402.838866217651	0.0540418545918238	0.426792453759056	0.892547996480388	0.920494090301585
gene-YGR097W	278.116363000079	0.0577995948781107	0.470111946480422	0.892999951253412	0.920798226204494
gene-YDL146W	70.2476783559745	0.0576246008914768	0.47955934575185	0.894673521857593	0.92203741582898
gene-YNL056W	295.99416688822	-0.0460846553687832	0.385203960266572	0.894408389626909	0.92203741582898
gene-YOR060C	78.5355558857711	0.0570789197993424	0.472593395905768	0.894584976803684	0.92203741582898
gene-YML069W	181.278806799005	0.0568866866019727	0.471596876292486	0.894893658859385	0.922102200684108
gene-YKR072C	640.342203502001	0.0503728232950002	0.406694325139669	0.896070103984108	0.923129418682642
gene-YMR028W	129.677155504023	0.0526499012221184	0.434557140612202	0.896362916691161	0.923129418682642
gene-YOR232W	553.080992676435	0.0495776221722781	0.419574502237493	0.896240856414928	0.923129418682642
gene-YGR150C	254.439567488809	-0.0456522842924424	0.395604277030223	0.897604411685378	0.924245638516222
gene-YML087C	36.6405250302777	0.0619473936002959	0.560387072753784	0.897769610954056	0.924253420372894
gene-YNL176C	426.68578451894	-0.0454884121746155	0.400892720587127	0.898563609617365	0.924908434548212
gene-YDR387C	147.354923285038	0.0501085439566837	0.421369947866253	0.898974540008675	0.925168988602925
gene-YPR056W	184.895885815992	0.0484816554642239	0.414768732887905	0.900863281317913	0.926950055873451
gene-YMR074C	323.440115271638	-0.0474589678273182	0.431401442771435	0.901080400121188	0.927010771347697
gene-YLR004C	46.3751516071054	0.0572267629933298	0.528284613330046	0.901241488211927	0.927013832523953
gene-YGL020C	246.923667422322	0.0459748396551879	0.393410812730027	0.902040581251536	0.92767302716677
gene-YHR116W	40.3309020830839	0.0575062213704253	0.547085075605433	0.903230905402004	0.928734268392134
gene-YHR024C	251.010313935816	0.0541515209799341	0.495702561062939	0.903544102806834	0.928893402552423
gene-YDL058W	169.887845186999	0.0459844098137308	0.408140599513938	0.904824942318556	0.92988407306112
gene-YGL159W	99.6474971482578	0.0494259398137114	0.446946645379096	0.904797068927046	0.92988407306112
gene-YJL073W	84.9113200047767	-0.0493843211542525	0.482272659244286	0.90503886037905	0.929940911041425
gene-YDR089W	154.711815739243	0.0474500165134498	0.434489017831245	0.906521008949725	0.931300626506437
gene-YGR262C	232.865002179115	-0.0416081832261943	0.397603117653179	0.906761280919372	0.931384265947841
gene-YGL039W	46.5392367659736	0.0539739394162861	0.52005804487217	0.906948021504088	0.931412900696876
gene-YNL283C	136.1002619615	-0.0489092630674249	0.494683851593846	0.907537903755599	0.931855469302816
gene-YCR038C	55.481041080449	0.051477236613417	0.495316445073515	0.907982125983254	0.932148346110982
gene-YJR067C	112.09376549329	-0.0467102291287909	0.477855708836354	0.908448883362074	0.932464251252073
gene-YOL159C-A	69.7345168471007	0.04978711126353	0.496752425160826	0.911079709897942	0.935000934558312
gene-YOR137C	71.7258449414361	0.0514283362125894	0.530158754054136	0.913022843875958	0.936831104943077
gene-YNL158W	167.320218040232	-0.0409273604869109	0.432566776262855	0.914057344813616	0.937728471153496
gene-YPR064W	4.49530463854571	0.0514789594453245	0.850869659882755	0.914310938274102	0.937824533082761
gene-YDL043C	119.400089973334	-0.0414490593170147	0.444807492121343	0.914657459899777	0.938015862758859
gene-YJL118W	29.9318390185653	-0.0495153648023494	0.580035845322375	0.915223249570763	0.938431953870826
gene-YCR086W	77.7210269012967	-0.0446430396780226	0.504019591599771	0.91553831629392	0.938590863513071
gene-YFL049W	233.205398480329	-0.0392510564730141	0.424190183239087	0.915783370138392	0.938677954391852
gene-YOL033W	49.4938554595814	0.0512872744619161	0.568051903022182	0.91676963354993	0.939524621832414
gene-YGR210C	840.98499062425	-0.0334593302720971	0.36602071796578	0.918399741544843	0.940754468181333
gene-YKL019W	325.072112554429	-0.0349698141787217	0.38163190037061	0.918451061891514	0.940754468181333
gene-YNL041C	157.783291807338	0.0402281527709424	0.415108778536482	0.918384451710339	0.940754468181333
gene-YKL077W	670.494483382199	-0.0331995308470978	0.369302161903025	0.919421835908974	0.941584318591147
gene-YGR017W	171.61056808668	0.0422055331473045	0.44983223370704	0.919750246912406	0.941756146986978
gene-YNCO0026W	6.32471505482106	0.0512564629744428	0.805049760869911	0.92037648665476	0.942232816702787
gene-YLR457C	62.9415146799316	-0.0413062092865204	0.505928218355292	0.922050884994827	0.943782182039921
gene-YGR028W	386.859140960349	0.0363859947249412	0.387177814723794	0.922219724430245	0.943790232908802
gene-YER185W	13.6459432796881	-0.0477506147805301	0.689667918585209	0.923085040809003	0.944510923955181
gene-YGL141W	174.941255004606	-0.0360327024794967	0.434877643369918	0.923872456798733	0.944865494891913
gene-YLR138W	474.116848434079	0.0437080175766739	0.496380081517813	0.92391504045972	0.944865494891913
gene-YMR183C	382.862647154264	-0.0323652130735297	0.381370145501929	0.923720362045481	0.944865494891913
gene-YFL040W	46.4468206708308	0.0437584613128876	0.516779637788256	0.924372044236471	0.944974513567722
gene-YJL083W	131.460127102085	-0.0352696282089259	0.422584705183129	0.924346009625604	0.944974513567722
gene-YPL083C	154.98160091623	-0.0353314057665197	0.427598125796156	0.924505169678399	0.944974513567722
gene-YNL277W-A	4.52976606682329	0.0452686801366929	0.849030609565033	0.925025268763221	0.945341319637226
gene-YKR029C	214.250470949177	0.036546894114946	0.410216886829245	0.925452936395604	0.945613552821092
gene-YDL012C	104.907199087881	0.0433932794307788	0.536602015012813	0.927436667194324	0.947475375459196
