gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YGL250W,150.046070239095,-2.47021939119973,0.502197102035063,-4.91882446391987,8.70655024486424e-07,3.5998945053342e-06
YDR103W,88.7567301783012,2.53155998573645,0.514738805490242,4.91814481196025,8.73682713567194e-07,3.60986733590166e-06
YDR096W,690.641982351334,-2.22997755057617,0.453474533868302,-4.91753645249636,8.76401408531522e-07,3.61855032269036e-06
YLR049C,133.235122550136,-3.09732073450825,0.630463446903832,-4.91276813861138,8.97994487818093e-07,3.70509618724664e-06
YBR117C,583.976780866122,-2.47828165702342,0.504642618841274,-4.91096384747264,9.0629798164484e-07,3.73672648831484e-06
YOR228C,194.61667172204,-2.4208209617948,0.493097171199976,-4.9094196908565,9.1346297961596e-07,3.76362153864257e-06
YLR241W,380.346693248549,-2.18036516313769,0.444138412616255,-4.90920195417003,9.14477670550796e-07,3.76515630789278e-06
YNL100W,672.216555300899,-2.11678283355306,0.431277223419318,-4.90817209582844,9.19291713839627e-07,3.78232092508192e-06
YGL038C,152.633769857727,-2.43218496812545,0.495616073492391,-4.90739727423871,9.22929670047313e-07,3.79462598561528e-06
YHR144C,97.1240171863647,3.9494503291061,0.80537679079848,4.90385416395035,9.3974270332421e-07,3.86104517840914e-06
YDL090C,134.725851431633,-2.56740016889799,0.52386789139529,-4.90085422502203,9.5420841951944e-07,3.91773386809697e-06
YMR247C,328.379472129666,2.06330503353976,0.421646151623205,4.89345159583857,9.90826920263359e-07,4.0652331934948e-06
YDR246W,313.77111114007,-2.16132622455433,0.441940734874678,-4.89053407843752,1.00562745673966e-06,4.12307257263262e-06
YPL015C,233.253369870211,-2.49997773773066,0.511640984229588,-4.88619523218032,1.02803261331697e-06,4.21198826825814e-06
YGR169C,120.864866999165,2.78667383169967,0.570442164442439,4.88511194543871,1.03370105660482e-06,4.23225509418578e-06
YKL018W,140.358082626459,2.29507723500914,0.470111954042208,4.88198016509718,1.0502582250723e-06,4.29704394528882e-06
YJL191W,1122.82892600886,1.87276146785805,0.383940925621427,4.87773337741189,1.07311844211775e-06,4.38445534922395e-06
YKR031C,245.208482506886,-2.3294227383173,0.47756001359603,-4.87775917580856,1.07297813591705e-06,4.38445534922395e-06
YJR054W,104.63161289024,2.47324120107585,0.507191828761788,4.87634275795372,1.08070759659548e-06,4.41238763150368e-06
YDL076C,264.560639698474,2.07794510583733,0.426179318848101,4.87575303150258,1.08394153756462e-06,4.42251164560986e-06
YGR093W,438.446585174163,2.00159232174321,0.410629948683536,4.87444310421155,1.09115826711969e-06,4.44886016698382e-06
YOL105C,156.076395502237,2.45506386474872,0.503936581636443,4.87177147722902,1.1060205444579e-06,4.50632276035906e-06
YLR267W,454.903738767178,-4.07262965222517,0.836012693765676,-4.87149260124354,1.10758311433611e-06,4.50955541621711e-06
YDR127W,432.20943569794,-2.29339238230106,0.471108147120336,-4.86808049557091,1.12687431968812e-06,4.58491612514325e-06
YHR031C,312.834800258132,2.150060499713,0.44169306367424,4.86777057766686,1.12864244871203e-06,4.58892557336937e-06
YDR287W,347.547454965419,-2.2355479023871,0.459302139970619,-4.86727081770204,1.13149928038495e-06,4.59735293201453e-06
YBR076W,73.8445099176839,-3.47686799563957,0.714525733994136,-4.86598009032394,1.13890983322323e-06,4.62425786162591e-06
YGR295C,198.582650547615,-2.39600109994404,0.492566431463998,-4.86432072283668,1.14850552346819e-06,4.65999161528995e-06
YOR086C,425.133462430002,-2.05041234677304,0.421565106892019,-4.86380944070457,1.15147777919573e-06,4.66882034538351e-06
YDR394W,1262.20693046094,-1.96081989549786,0.403186498621624,-4.86330743266784,1.15440332177214e-06,4.67744759885976e-06
YMR246W,1346.5483052903,-2.34239403319976,0.481753454826928,-4.86222570846176,1.16073159371935e-06,4.69984070026006e-06
YLR299W,201.923601834642,-2.22671442126407,0.458091645975539,-4.86084922269675,1.16883254447258e-06,4.72937557504675e-06
YGR169C-A,458.186765731043,2.42212882465734,0.498572872431958,4.85812397462097,1.18503204910046e-06,4.78831351059682e-06
YMR027W,1382.70196873719,-2.04829786401134,0.421613939877646,-4.85823088440996,1.18439250176803e-06,4.78831351059682e-06
YJR021C,295.558867466205,-2.51821716932328,0.518451833753953,-4.85718634861338,1.19065529509572e-06,4.80772175974258e-06
YDR395W,783.666711327106,2.22777160385348,0.458757451331592,4.85609900697446,1.19720858449618e-06,4.83085611211365e-06
YOR176W,235.772530795498,-2.3985796019632,0.493982014162532,-4.85560108100214,1.20022110092019e-06,4.83968109676414e-06
YOL018C,205.903037518312,-2.23901563440543,0.461252266127699,-4.85421058893087,1.20867242718108e-06,4.87040992478534e-06
YEL005C,316.811772799377,-2.56547642736927,0.528593231819872,-4.8534038518365,1.21360193971423e-06,4.88691495367071e-06
YKL064W,906.252510013291,-1.93888026331006,0.399609112152898,-4.8519420712514,1.22258336914043e-06,4.91970232894328e-06
YDL168W,5514.23908454805,-1.94571570531911,0.401399180315019,-4.84733352916195,1.25131955885504e-06,5.03156966973664e-06
YNL026W,228.661664842137,-2.30092073796998,0.474689730627081,-4.84720984995901,1.25209963297727e-06,5.03156966973664e-06
YAL001C,254.434337108777,-2.17362260756559,0.448533839629377,-4.84606158001734,1.2593644126916e-06,5.0572969531581e-06
YPR034W,278.118199596536,2.30348560947732,0.475414785432271,4.84521239149698,1.26476305185202e-06,5.07550018686405e-06
YFR010W,906.479261304301,-2.06538106125434,0.426370385801846,-4.84410064589763,1.2718645329139e-06,5.10050735736948e-06
YOR116C,840.290467386419,2.03151205777984,0.419904614989465,4.83803222270088,1.31130886334407e-06,5.2550949185142e-06
YPL006W,349.311738496872,-2.21823657905388,0.458989747685395,-4.83286737936971,1.34580445238844e-06,5.38965266690806e-06
YPL149W,556.63370231925,-2.22291390050113,0.460019560226185,-4.83221604622237,1.35021613374537e-06,5.40362948269565e-06
YGR177C,102.433414502433,2.51392264461488,0.520269704643051,4.8319604662348,1.35195105313801e-06,5.40688200855943e-06
